BRCA	HNSC	KIRC	KIRP	LIHC	LUSC	PRAD	STAD	THCA
hsa-mir-3065	1.55411559776054	-0.27074413755971	-1.85247761878572	-1.18911289320143	0.813905177905149	-1.41955415386869	0.318988274762601	-0.0632184166297372	1.68382847970889
hsa-mir-3074	0.884319840032154	0.692353828545007	-0.0745115608146879	0.465201108464571	1.04170386104911	0.574687347510315	1.72965422277586	0.421180357781603	-0.872666190780316
hsa-mir-30a	-0.161068140107112	-2.00276335878753	-0.946968183649293	-0.496768226240272	-0.0565690794690155	-2.67245923613838	-0.194966969113357	-1.6410564018111	-0.312548812069346
hsa-mir-30b	-0.208648335309432	-0.868431057219029	-1.68320774274219	-1.51689463852443	-0.389648865634363	-1.74097695913844	0.342209681340939	-0.27738690517881	-0.0526210291995392
hsa-mir-30c-1	-0.140339804636933	-0.57281432157642	-1.26453915878826	-0.84155730485053	-0.430604433982113	-0.894404085532679	-0.0395597241119753	-0.880258203892743	-0.237193151358349
hsa-mir-30c-2	-0.21097696192055	-0.791216798114801	-1.31789154544099	-0.873384113662091	-0.470121691082984	-1.18385717914254	-0.0761786461812621	-1.0373883377518	-0.261743084282934
hsa-mir-30d	-0.176789063247833	-0.620815520936933	-0.53069440813288	0.0492432639598685	0.952026293740622	-1.8736429634782	0.29807057954424	-0.740077494456228	0.264054248068055
hsa-mir-30e	-0.122038042821695	-1.28740431004381	-0.292368246894422	-0.103563974620108	-0.400017009996115	-0.173448342410431	-0.263872838188244	-0.789275152256678	-0.0876802828302497
hsa-mir-31	0.119601252412898	2.04440102924717	-0.780794517023559	2.04868722785418	1.65809853279383	5.23521989657851	-0.576079638955213	0.732338402995594	2.56468690370558
hsa-mir-3127	1.05864562584198	0.711691165143815	0.672194226244029	1.3911899616085	1.21006515663123	1.37187824042277	-0.2673058152279	1.2033101982956	-0.28553649967406
hsa-mir-3130-1	0.127728225560778	-0.0603479861347479	1.37595904712231	0.853096499089908	0.227890151638676	0.61988043467059	0.0845511454896264	0.253780048229353	-0.545464158117316
hsa-mir-3130-2	0.0831473789647284	-0.0363495202552537	1.37271002014455	1.31079895961024	0.254232438428996	0.528296703128144	-0.0763722566875529	0.100488207231411	-0.510982008191102
hsa-mir-3157	-1.00096724816901	-0.245120289061443	-0.116914049034808	0.261010834862914	0.00961070347059254	0.615625220103844	0.179440018012779	0.0641070986140031	-0.476910852531225
hsa-mir-3199-2	-1.7957295123404	-0.558818768321266	-0.867907987161254	-1.15283244108768	-0.521039027455303	0.181730549593141	-0.201546423685669	-0.883324376158116	-0.683626810468779
hsa-mir-32	1.31282049690524	-0.370335639323685	-0.0550540611051407	-0.092545390460347	0.626921356382826	-0.256304159130343	0.641022601811934	0.813979104459866	0.0574069969115049
hsa-mir-3200	1.65885228662776	0.96667173055447	-0.93268850021219	0.513512907526742	1.78035463910886	2.56410719123017	0.0816374991862895	1.41294629567613	0.427892965943503
hsa-mir-320a	-0.447328421324588	0.515769696069306	0.117817227641948	0.208059645857594	0.773119906272856	0.139341198577271	7.20612458772772e-05	-0.178605011821577	-0.00913069639441286
hsa-mir-320b-1	0.365786716717126	1.06149991680124	0.157253607774718	0.119779832532648	0.510640667032374	1.50927807325366	0.21495413794061	1.25427478949631	-0.312630995589928
hsa-mir-320b-2	0.559201554318994	1.16457637009322	0.270319177646627	-0.148455617218477	0.766990184221973	1.71640397313331	0.184006442623845	0.906780765298023	-0.24131391365626
hsa-mir-323a	-0.752831821780459	0.315627001436678	-2.17201090045848	-3.21618687072363	-0.265064490029061	3.25330891761307	-0.831433141993994	0.0108951941039437	0.334287054806324
hsa-mir-323b	0.587429802211107	1.01156800174234	-2.16332207286823	-2.65964308829936	0.582218748690329	3.72576065996354	-2.04110184888077	0.509185060142447	1.02170864815869
hsa-mir-324	0.613543160103681	0.92955944039583	-0.611654670990184	0.230778131962075	0.62670135451275	1.20176065880804	-0.0368594792168428	0.151487423270802	0.236891606711902
hsa-mir-326	-0.894733618998115	-0.0695379504890789	0.0818521339449357	0.224304346204727	-0.238042815527902	-1.25910260127088	-0.414434453538409	-0.669052586320476	-0.418836405215916
hsa-mir-328	-0.517918599266168	-0.198210794521313	-0.0062457005854362	0.577241386172949	0.203568404534875	0.623291002111976	0.0907008640287652	-0.967524232976227	0.173907281496629
hsa-mir-330	0.79069204144195	0.751713039739296	1.14713074136436	0.682399052867787	1.17098202076945	0.346015491819018	-0.668153855552716	0.343210544340953	0.0952837443697137
hsa-mir-331	1.33354032940938	0.790496051611779	0.522673602929089	0.624394845763474	0.39770930628456	1.23411680909269	-0.0478885412103079	0.500487228641617	0.229143115610291
hsa-mir-335	-2.00431557073109	0.367592846449382	-1.2499973963182	0.239682509690899	-0.165457284085725	0.679329832353544	0.120461520850313	0.958959850327753	0.488656806823883
hsa-mir-337	-1.63929582283488	-1.59289255785213	-1.3916159926343	-1.64932216748739	-0.776375202830369	1.29033583774572	-0.17709222470824	-0.593850412222998	-0.640120858869293
hsa-mir-338	0.0548516629177637	-1.30498539373931	0.334010427432248	-1.71679578726402	0.848865949257526	-1.94405987904897	-0.685734446206488	-0.748980536381651	0.249294310174835
hsa-mir-339	0.125919482849759	0.367013154897694	0.205765736654053	0.161782533022602	0.468697720499041	0.591657417794446	0.181505943674589	-0.0159028890686709	-0.335811037383987
hsa-mir-33a	1.68821692289428	0.160667414613336	-1.85304399082294	-2.31334966971873	-0.0765366626386764	2.04415820703767	0.0110529264124865	-0.0454372897135307	0.265842791516757
hsa-mir-33b	2.90471385298219	-0.0992817947261031	0.847093399185423	0.226760453071653	-0.943009408757802	2.79381953785088	-0.202561889211537	0.659750429649462	1.12916960672592
hsa-mir-340	0.894417393761924	-0.412357045970752	0.935260495065022	0.944944956380557	0.148611719311804	0.00636652869681999	-0.0867099608878642	-0.265287794708924	0.320132018349139
hsa-mir-342	1.88944299184477	0.331773600331213	1.16206223895038	0.538503856284288	-0.225842870596171	-0.12213531169024	0.407472309088762	0.396789821844783	-0.718608589776244
hsa-mir-345	1.2182709390322	0.367943166582721	-0.950019996341918	-0.645635617434902	0.0619817648693175	2.47495715886796	0.229519750167075	0.445499876641004	-0.298717234352846
hsa-mir-34a	0.17676517827736	-0.316966522350623	0.77719252852716	1.2349666537542	1.30758750927376	-0.447402333036242	-0.227344225971195	0.194684507670763	2.25705916064085
hsa-mir-34c	0.341980160975278	-0.7672471640445	1.15425334726907	1.49909825564527	3.70339521902368	-1.3218095480332	-0.359826688902381	0.709719550231466	-0.082761170014878
hsa-mir-3605	0.307609631339124	0.550396925502452	0.225362594447078	0.190768053342002	-0.0838211999457128	1.25224847131765	-0.00811490540948938	-0.159421763787544	0.48792632394779
hsa-mir-3607	0.904282108922504	-0.716109139864051	0.00679593971300122	0.33461032884865	-0.959123158600296	1.27600884471793	1.07110843332848	0.241353576112381	-0.679889495849781
hsa-mir-361	-0.148256531936296	0.101641890111323	-0.0279843090486811	0.291680251214269	0.541753668900181	-0.222931414483778	0.0137544381549122	-0.167181592587087	0.0405618912634467
hsa-mir-3613	0.953724686422275	0.152995588025052	1.35441195048411	0.810749547508123	0.578319072417296	0.280344223590143	0.357355101131981	0.966814317133682	0.721047618394584
hsa-mir-3614	1.35063908205622	0.876151224133819	1.26779220647627	1.32254364443248	-0.861642522126342	-0.66224399515485	0.933698609628522	0.529345899986783	-0.118830319938899
hsa-mir-3615	0.393503231447763	0.614537697280861	1.23648083520467	0.594661536488638	0.709480379845495	0.806597702134395	-0.182183226799163	0.209017916738592	-0.361819138530507
hsa-mir-362	-0.135716214444098	-0.642460986278602	-3.14224801207605	-2.13994406062914	0.553124864382421	-0.461412360042215	0.202610846802163	0.828639959683222	0.406806497494745
hsa-mir-363	-0.140445550215467	-0.721739331228415	-2.15124623511637	-0.857618299197769	-0.0214787109739501	0.0371161747216204	0.538940856680157	-1.26309944647384	-1.63907974158327
hsa-mir-3653	0.485563859297075	0.0770339891158864	-0.0441019569034078	-0.318696552127134	-0.869065633624235	1.27739156424921	1.58287168239511	0.58308916844283	-0.618737081267668
hsa-mir-365a	-1.24779049874115	0.105309101908512	0.471278218903492	0.865139297208214	0.537244683856804	1.12324399822933	-0.208617679923862	-1.44858232294826	-0.78295774712643
hsa-mir-365b	-1.25613825601959	0.0784398822028986	0.480171841747778	0.869629903231855	0.53516170566503	1.11581155814538	-0.208622939299175	-1.44798131416485	-0.784642907112035
hsa-mir-3677	2.29405924118781	1.22843139444931	0.9217770126627	1.23498224219136	2.12331781545788	1.67390606030243	-0.383811087011187	1.10937418373832	0.159095674935917
hsa-mir-369	-0.604552099639456	-1.31931715105785	-1.97375849207912	-2.0313266955744	-0.896087704131823	1.0034785756077	-0.573202954091995	0.0185870725985095	-0.272845498114997
hsa-mir-370	-0.886729855404422	-0.612309535901677	-1.19608485704185	-1.12247471576467	-0.410006319555068	1.61152837505924	-0.699695079809861	-0.222835496597168	-0.189057486315542
hsa-mir-374a	0.103518945136032	-0.63936232038008	0.68097705877304	0.658716239818496	0.349775816400044	-0.391298622605481	-0.269402299217649	-0.421723258671039	0.0842128947955685
hsa-mir-374b	-0.416583675505513	-0.649391121877382	-0.344087112432406	-0.0940257511252977	0.186787934425949	-0.679672336958503	-0.24904487013289	-0.340698240297908	-0.322002596767034
hsa-mir-375	2.22750493603138	-4.16027851534976	-0.644167388503386	-1.24696757574845	0.632866064017165	0.47679138795408	1.49761454157998	0.112136912891432	2.8731776955385
hsa-mir-376a-1	-0.621987191999909	-1.33635199721981	-2.4806744624168	-2.23199843238529	-0.704509080430238	1.41906345648599	-0.80701434849349	0.132729241306656	-0.256127002040499
hsa-mir-376c	-1.26688076940631	-1.87504793267399	-2.09188412107043	-2.19353248198817	-0.937922569019334	0.446880882643388	-0.680333891232181	-0.0654675015054147	-0.240369480703013
hsa-mir-377	-1.26275040617254	-1.42719407451485	-1.7898751276166	-2.59644066331568	-0.425903456626787	0.757059823355923	-0.526022263090357	0.0603315095406154	0.0222274096991844
hsa-mir-378a	-2.41215449081885	-1.6563845617825	-0.243670970990124	-0.559782927047362	-0.664046655753713	0.443333905070738	-0.794061702922223	-1.08963828520618	0.216574324181592
hsa-mir-378c	-1.92239664240306	-2.22920820374969	0.526240322491126	-0.602099938961158	-0.95871804602112	-0.166822967455144	-1.09073931305897	-1.18130419662801	0.156848125466236
hsa-mir-379	-1.23716791439056	-1.43324787292163	-1.14531401404361	-1.41271361719317	-0.512906772276465	0.967751335081508	-0.862959869443103	-0.585980135983064	-0.669905205337855
hsa-mir-381	-1.55985198640125	-2.58407871506552	-1.12183382689165	-1.16967309459549	-0.581454257270847	0.633173000509905	-0.95929563672372	-1.13031780916219	-0.45764166059119
hsa-mir-382	-0.454614453096313	-0.302904831998038	-0.777852904180558	-1.0332471054359	-0.122772372178991	0.987028669092804	-0.573865640266022	0.31639833547091	0.016909295430149
hsa-mir-3912	0.2326147250851	-0.49958700781599	0.942074297848827	0.643238116436909	0.435883998925634	-0.981495502704058	-0.215844414009187	-0.842210793280286	-0.489826720665092
hsa-mir-3913-1	0.631198874755514	0.906931141314497	-0.316894806941993	0.581854929538758	0.310923393728767	0.0949933751585771	-0.12150044833491	0.510214386897953	0.591963859778961
hsa-mir-3913-2	0.650848866899186	0.951132095568075	-0.394362803869439	0.667512946793161	0.42577284840762	0.0635901320902038	0.0138005149056821	0.29716372372486	0.48287784714179
hsa-mir-3917	0.693260328967169	0.983748000944767	-0.114338432816554	-0.543787898909715	0.500355121174584	1.26858534581248	-0.444040054470862	-0.15074487168481	-0.263090323290446
hsa-mir-3928	1.09088260466972	1.1176356129609	0.510766971664967	0.10579551586566	1.14993269347728	2.3073740697528	0.173851695754572	0.287602882176899	-0.078716938305041
hsa-mir-3934	0.79727063590162	1.34510014834695	1.04340333030389	1.79603799191549	0.595009144551089	0.430623305582576	-0.191026363724134	0.92647323336015	0.567998548192231
hsa-mir-409	-0.374580859085913	0.0925335618845208	-1.16216627115956	-1.39947327446504	0.134873616428496	1.73533337886462	-0.211169319318923	0.401547296134191	0.14108169982873
hsa-mir-410	-0.994496421776861	-1.59688763186808	-1.18768019230813	-1.33219348176834	0.535893791199336	0.875245973519449	-0.697327641893549	-0.3157603903058	0.100663764415912
hsa-mir-411	-1.09220353839673	-2.06667898606029	-1.64597739381124	-1.85115602376614	-1.00492396659342	0.983668305882105	-0.804259705163192	-0.625483593904644	-0.59178560920385
hsa-mir-412	-0.565180347778842	-0.434889632577926	-0.834741571727386	-1.76559847935329	0.244753024737056	0.927192712449488	-1.04712152978212	0.383050821575999	0.596726697250136
hsa-mir-421	0.796072100982535	1.37349504683122	-0.0172421064297229	0.771046864761896	1.50861222208713	1.48819004448443	-0.0818313318557362	0.968149825001534	0.398959787219814
hsa-mir-423	0.546534789689573	0.681632556944938	0.152231635501668	0.750796143617869	0.545340642572242	0.964413084406421	0.426634674865167	0.166153280518321	0.358052116445085
hsa-mir-424	0.377059566494528	1.18160966148666	0.554709949401122	-1.03311498523626	-1.75524432563909	1.08057151648605	-0.740711796080526	0.584116436942404	1.10720414711509
hsa-mir-425	0.98283852358963	0.70660854669469	-0.493253526851741	0.662673965428573	0.776360970445984	0.385913995953545	0.661952620124149	0.895877719644681	-0.587963482135374
hsa-mir-429	2.52871355843729	-0.324429491193365	-2.57890836491303	-1.01012412916912	0.339539655094158	1.39243421673646	-0.00959175753852139	0.767235212802626	0.7242703478181
hsa-mir-431	-0.924267507716874	-0.874836505275502	-1.0533753390854	-1.54652401850879	0.66281548012543	1.59433652647607	-0.741379120177631	0.135593175574643	0.11838385826202
hsa-mir-432	-1.28474839652517	-0.904144929377792	-0.821183140208386	-1.4327118503462	0.212873595873714	1.33385269744214	-0.70158446872519	-0.361961936773072	0.0694119517813205
hsa-mir-4326	1.64404226326956	1.82955652730342	-0.022205353918366	0.82148093473036	0.895207874200365	1.63389132320221	0.389482050552146	1.4150648284081	0.0291845185936204
hsa-mir-4444-2	1.32186464558267	0.260325651520193	0.358157815576678	0.161535747916928	0.143450216573789	1.14322233690339	-0.106168681266425	-0.484559162131398	0.322972832322085
hsa-mir-450a-1	0.279075345245476	1.27986002555985	0.0204468131236999	-0.914596009262754	-1.37456088101867	0.682220666064522	-0.67027899294636	0.682685233644165	0.731556461680134
hsa-mir-450a-2	0.267094831868966	1.29869175516147	0.0832698523880168	-1.04497480659069	-1.34590360120825	0.904756417648584	-0.634133245127474	0.450077752519254	0.683227142799107
hsa-mir-450b	0.483065898065187	1.1105462685605	0.684214859986396	-0.0425304443001183	-1.38483392535626	1.18431435377553	-1.04274822532934	0.712114608209095	0.902548649959554
hsa-mir-451a	-3.74951906372044	-1.47407598205749	1.05726301186636	0.823701961018404	-1.09720486557617	-2.91655026827825	-1.07326439087155	-1.56752650002186	-1.98097532742215
hsa-mir-452	-1.79596321091736	0.756971226845272	2.02171769121464	0.982989898003444	2.38570091184948	1.44453362976703	-0.853043089140333	0.19599426272565	0.403052555581594
hsa-mir-4521	-0.397834897902091	-0.845549532050806	0.84198169114369	-0.309033652400043	-0.700945499856986	-0.439966122744232	0.415270036274099	-0.605198337092897	-0.908665464545746
hsa-mir-454	1.64424109230477	0.843855329079545	0.600396890813862	0.522402473823054	0.497180515600762	0.810264489806984	0.234474485140983	0.512495093011603	-0.169162397013436
hsa-mir-455	1.25127962777991	1.91144440902798	0.490193567576836	0.239406967418865	-0.516029073789227	2.2451617600891	-0.212499394559089	0.359082792672928	-0.415093665273268
hsa-mir-4661	0.68295016127451	0.862625620418879	0.602382254866255	1.09421866454532	2.09575763082347	1.82120092858585	0.543620957830773	1.2234545007215	0.452841281846339
hsa-mir-4662a	0.150107467618555	0.389670736573187	-1.47189057378679	-1.32970070736969	-0.0511234825577742	0.753464637276376	-0.705038654124588	-0.292154318760221	-0.291770445696158
hsa-mir-4668	1.62584628276	0.270402880336193	0.134229545513316	1.33059414215892	-0.560188913447193	1.6770075248784	0.959715420610637	0.318936381729149	0.526995268121764
hsa-mir-4677	1.20102019617075	0.431684861864567	1.07331234544308	1.2793614489173	0.555511610135114	0.58709299896471	0.298686497641085	0.854117865528851	0.221502458580391
hsa-mir-4686	0.0240691508892678	0.257526930726537	-0.0984202374300279	0.640397269864359	-3.54588941166315	0.903585456116024	0	0	0.617505069868778
hsa-mir-4709	-0.125768760405068	-0.208662140643595	-0.036481437450472	0.618317450161568	0.205592192976733	-1.33486074065087	-0.125303513223975	1.00459252713078	3.06998087979529
hsa-mir-4728	2.17613083492371	0.116263694137699	-0.66473317074662	0.282781871078519	0.89196614657601	0.637094557126415	-0.875246353041112	2.63614975807666	0.591821264130552
hsa-mir-4746	1.5344909088969	1.63945261691294	1.34664143659838	1.83130632167274	2.36162751847387	2.25736112311734	0.608470188157757	1.20124145258492	0.71309971709748
hsa-mir-4772	0.181778588516277	0.380868448592405	2.09747481888247	1.18006249692365	-0.670175246619131	-0.648487188385018	0.225013626048314	0.449221038409194	-0.290560380249629
hsa-mir-483	-1.59385086010508	0.724607896039512	-0.317176341335986	-2.40085427572013	0.979215444253501	1.7857119439813	-0.179018121140288	2.66803756416076	-0.657234906427504
hsa-mir-484	0.675249235988772	0.514771297840574	0.55042426738718	0.254456072081267	0.459039223787552	0.34506530892446	0.400118847570472	0.0987663637332137	-0.400061283694367
hsa-mir-485	-0.856172071143522	0.229073441830102	-1.71584692105462	-2.38620899227639	0.0205502433492863	2.10724978056782	-0.573697457928937	0.277375007499305	0.0456547990387485
hsa-mir-486-1	-4.87077678693267	-2.02696801344501	1.00504520874876	1.04323693134158	-0.929169421488406	-2.51511026950151	-0.811096643471088	-1.99167014679993	-2.02539717924759
hsa-mir-486-2	-4.84834499693744	-2.02015871041047	1.04093944462547	1.0265479346618	-0.951160928004872	-2.49900790014359	-0.787566417606344	-2.03555687875039	-2.04184182357196
hsa-mir-487b	-0.912281755169192	-1.23596457814877	-1.63338799873264	-1.76369854102939	-0.168039202106762	0.962754524462903	-0.813139465027095	-0.296198208582487	0.0115939025487383
hsa-mir-491	-0.568373292278301	-0.625242061775138	0.0518244855407843	0.644970804364673	0.239130043101024	0.248756165999212	0.48368103476222	-0.748433527485405	0.0284291094559228
hsa-mir-493	1.38606485027648	-0.670489966844768	-1.18709029405541	-1.35374852101219	0.362469419761864	1.16169911722683	-0.669667770364859	0.578213985173335	0.523456757822626
hsa-mir-495	-1.48208597404257	-1.71462139836177	-1.33961162343432	-1.51243823133548	-0.383246390321538	0.738108617488729	-0.416324679740726	-0.372793801006309	-0.0391990958976339
hsa-mir-496	-0.60835059252441	-0.724812605583689	-1.68294567807916	-1.49269190945569	0.0274972576332865	0.927625613863381	-0.903755548009047	0.313628020189012	0.318180378509102
hsa-mir-497	-1.15559387983746	-1.01897507727588	0.229538003196515	-1.76138812616903	-0.607289772693396	-1.12409485458052	0.163191502000641	-0.747366940246617	-0.660300482974811
hsa-mir-4999	-0.0894337916556913	-0.393515160384886	1.21912724507604	0.37258838840086	-0.0201919036619163	-0.469809815409211	-0.70540472574399	-0.742491988529781	0.193163026497671
hsa-mir-5000	-0.194581613466173	-0.469765546797098	0.794688343875837	0.277656605283467	0.138014560611514	-0.585045416195712	-0.182901651352845	0.343515869051174	-0.47539097423853
hsa-mir-500a	0.0999836596665458	0.0158234328666056	-1.87625288674504	-0.776946032653354	1.06356000471852	-0.0623212140189241	0.398381868627387	0.970310415445698	0.0260394502727983
hsa-mir-500b	0.377932934455873	0.185585078435094	-1.67801803581483	-1.08670543910073	0.696992460644934	-0.029495023725204	0.00424477034524316	0.961812913794761	-0.276642588746636
hsa-mir-501	0.287920710797772	0.456930605130279	-1.51169917736949	-0.581007476383731	0.953330484643048	0.401002394923539	0.324574699565664	1.40166875472758	0.128153114089564
hsa-mir-5010	-0.682506604363689	0.502871325736716	-0.0510050777583164	0.793253365149439	0.72009364278085	0.0987108882037577	-0.06657896062555	-0.259439038958415	0.795833198360021
hsa-mir-502	0.142785752079849	-0.253256305472626	-1.42833469920995	-0.893808948392437	0.791029788397359	-0.501962310881295	-0.12514440862946	0.787518149388552	-0.349335937239488
hsa-mir-503	1.2214136602175	2.47583334928392	0.908316926940646	-0.345674462011656	-0.645934688075903	1.8426643878577	0.114186981438829	1.15149532102437	1.5789052671716
hsa-mir-504	-0.419361354906029	-0.447773869091632	-0.907154735302903	-0.811535616289275	1.31526366514782	-0.806553492716335	0.00562350313540048	-1.07564629593363	-0.448862545089551
hsa-mir-505	-0.213126352132248	0.800411505863891	-0.249764249922672	-0.200479718040364	-0.641394737098781	1.01696437680354	-0.528127211596164	0.41241025412968	-0.00973120711571624
hsa-mir-508	0.300609491466296	2.56471466365726	-4.68239901876358	-2.82194846408308	0.987207578452568	0.947480201926617	-1.18003471344935	1.48983200561382	2.22189030046454
hsa-mir-511	-1.78633186500795	0.651362039026509	-0.212300606836383	-0.837876021870183	-1.027231630402	-1.26689709415454	0.0349794161120149	0.529721790136047	0.754715731004909
hsa-mir-5187	-0.418835473114703	-0.329467098264652	-0.0913447826083497	0.405156513557355	1.73978513033327	0.0991481927108392	-0.696322056589324	-0.774443945093214	0.12236998705106
hsa-mir-532	0.0551966676187374	-0.127844952145778	-1.482095225487	-0.380021013967136	1.03489971162244	-0.297110820377712	0.18754456763728	0.735397330977351	-0.204579491000479
hsa-mir-539	-0.649707287979945	-1.33293257826061	-1.66042103952366	-1.93082490018771	0.177285388521933	2.2288259976078	-0.674715789468533	-0.338170432032901	0.608312278518151
hsa-mir-542	0.135994189701692	0.640910814727329	0.306538787825162	-0.322174773026055	-0.931975459343024	0.0158189006503134	-1.12441669350048	0.610902525206208	0.677002443043382
hsa-mir-543	-0.845748801959628	-0.364461469970307	-1.49448227118168	-1.47078158826631	-0.385473625273761	1.54710438047931	-0.659666839710429	0.307250320302549	-0.329840605706482
hsa-mir-548b	-0.145470879668559	-1.37005188386924	-0.896737300997038	-1.47810539856474	0.525491566967625	-1.27947581733385	-0.226668324030929	0.413031314165508	-0.484822944393357
hsa-mir-548v	0.465170301511055	0.292602487509036	-0.541412496181204	-0.227830534848559	0.0883547234714895	1.34059408456303	0.315419499830036	1.12251223785227	1.22364314393415
hsa-mir-550a-1	0.130635872243344	1.33147399714086	0.844249089191545	0.795802797857022	0.726425492928103	1.14614296370667	0.193934783169558	0.864112561488998	-0.208377472614457
hsa-mir-550a-2	0.141394725544237	1.14268503907244	0.762070976221228	0.987370674517617	0.71803864604725	1.08488361117671	0.13344034786136	1.07853179348972	-0.234980217805656
hsa-mir-550a-3	-0.24411394558487	1.18654097996712	0.991182013813041	1.24065388748035	0.603823249562231	0.408495844076792	0.778466096478673	0.837798596343348	-0.320477129853067
hsa-mir-551b	-1.88404845146431	-0.217866515839948	0.0596338655300525	1.36073088101664	1.62870854879995	0.905704073827673	-0.723970029957057	-1.76891642831434	4.76678256332322
hsa-mir-5586	1.16731775061023	-0.195610015333058	1.54329335219772	1.5554396583664	0.973986597089168	-0.821480902316959	1.07101597731879	1.23775098436678	0.190911272009895
hsa-mir-5683	-2.91008742275145	-1.41013293599295	0.879021526908493	0.203970775769253	2.02828013297033	0.574899222255804	0.227795286887023	-3.13479284412017	0.163399751760382
hsa-mir-5699	0.917990798838259	0.626082429614068	0.917654612631853	0.753388141831687	0.202485697575648	1.41209715045342	-0.00273370574303678	0.37301251117773	-0.386303155834316
hsa-mir-574	-0.271467369196365	-0.0866646751274659	0.00569493564669416	-0.335166770876935	-0.284086312105793	0.380014492587018	0.228708238127444	-0.459694115010345	-0.359832519984908
hsa-mir-576	0.38454949182017	0.414932430857154	1.03437164439366	0.555384682512115	-0.421392654069175	1.00142282134651	0.449746256276843	0.458525357642534	-0.223553182463726
hsa-mir-582	0.671700298446253	-0.307981783967087	0.539906492198028	0.194504327459355	0.175516194328291	0.277861795054479	0.176823775758583	-0.114469288494987	-0.13800868844872
hsa-mir-584	-1.49484576909414	1.21313828222987	1.69850831164065	2.45715682110168	0.531566479294781	1.12805042746034	0.162707613169137	1.2608779108007	-0.411594956336021
hsa-mir-589	0.401725083431801	0.672346831543331	0.149652045217984	1.22445464080114	1.35332234158364	0.510807853959838	0.158427042142603	0.709326508935595	0.217080593198986
hsa-mir-590	1.15355600805164	0.288860361527654	0.721913066483848	0.421118064156549	-0.139460378691105	0.976715797444428	0.275415611576609	0.644617615638946	0.195493509567045
hsa-mir-598	0.357006562510639	-0.0732843486300212	-0.174748235857557	0.185544805140455	0.10981683021137	-0.761665058017452	0.0770479839162544	0.644407845734866	0.384587071496407
hsa-mir-616	0.598358195848408	0.492448536289599	1.22908537219736	1.96696003423258	-0.0948567762522488	2.17434253294221	0.917176970603231	0.155886457031368	0.431523016850334
hsa-mir-624	-0.364168079222458	-0.348321323457326	0.488765742910321	0.693369587147441	-0.266795672130658	-0.246353931838289	-0.101158079990228	0.20846234456888	-0.658614152467526
hsa-mir-625	0.407626680069013	-0.237088881217766	1.07548491014294	1.73607501793788	0.620429508473871	0.978594302442173	-0.155806187421332	0.0293805785558613	0.0703905657697447
hsa-mir-627	-0.204875680939841	0.0509675984165291	-0.809767367634234	-0.652234673864241	-0.948967328953376	1.07167585869055	0.450779444254988	0.356890773746413	0.0179150305303693
hsa-mir-628	0.897949411596783	-0.808366311566897	0.200554189730355	0.348268438596297	-0.126052384954084	0.851918075387792	-0.44541048438847	-0.362354515070384	-0.137434880745259
hsa-mir-629	0.65836667280867	0.336627937954151	1.43389056927144	0.717052273395299	0.451062255331411	1.30964960272456	0.569643802768015	0.181779837123581	0.489083415630799
hsa-mir-642a	0.355196289473387	0.340889817493361	0.184105401397424	1.01205575898722	0.401949090790098	1.15526995304183	0.358263421113727	-0.19068705566194	-0.172723801734367
hsa-mir-643	0.90017904839798	0.0103647499738392	1.07795792872775	0.957583927105835	0.919280133301173	0.742858177071425	0.074768673597519	0.83493346834981	-0.101063641297316
hsa-mir-6509	0.259185744035616	0.493403211909553	1.82684125532088	1.45139903439868	0.191470871064956	1.0563444520413	0.359028277760494	-0.433805891919418	0.180271854072031
hsa-mir-651	0.772259419694197	0.414723635715471	-0.00024392867240228	0.883330629822822	0.145954883338604	1.81433898958364	0.479471482211375	0.681456015648097	-0.147022275593583
hsa-mir-6511b-1	-0.579807897549754	0.233783713654645	0.11177038913887	0.323297105422789	0.182461660941774	0.511088731741567	-0.234936333832795	-0.840407627598366	-0.0657369046985971
hsa-mir-6511b-2	-0.543455264367394	0.208004890275997	0.377170370684201	0.324468998283695	0.178623528821309	0.485541815623544	0.336023201004677	-0.77919299553386	-0.0627090108161848
hsa-mir-652	0.0878490562800859	0.440567249132371	-0.332386621264901	0.0729094035757131	0.812971010676406	-0.449719538022168	-1.09272454672992	0.96548107824628	-1.01782090492253
hsa-mir-653	0.25334557793478	-1.12517891644781	1.50135970141009	-0.517438626751142	0.305923952739756	0.0458665507736174	0.197707314619467	1.99488753266417	0.13654351262059
hsa-mir-654	-1.16114525645196	-1.36576761813915	-1.54561854643331	-1.56139985226173	-0.662230673614042	1.2059313640424	-0.693712896999373	-0.389742790562571	-0.349691562382705
hsa-mir-659	1.05332170321644	-0.161807616580945	0.547093154778493	0.510525022739302	0.2521730910456	0.511294691991669	-0.215071767788036	-0.114305156852551	0.679619954202842
hsa-mir-660	0.297998739741856	-0.407571153055871	-1.88216454780688	-0.996610283213335	0.632811853121912	-0.732886826022282	0.23640977452325	0.664727808591448	-0.343801680469164
hsa-mir-664a	0.130774059983966	-0.415082765789046	-0.233458161230593	0.0201631560403258	0.573097519086159	-0.338762629471962	0.0709724122742133	-0.493540470929221	-0.0255341786058736
hsa-mir-664b	-0.179415055749875	-0.190112876905147	0.271013317623293	0.452704430552812	0.0181710272495236	-0.254371964486345	-0.0469911193273409	-0.51434710136726	0.346820424752331
