	TCGA-BD-A3EP_0	TCGA-CZ-5984_0	TCGA-E9-A1RD_0	TCGA-56-7579_0	TCGA-DD-A3A2_0	TCGA-CJ-5689_0	TCGA-BQ-7061_0	TCGA-56-8201_0	TCGA-CV-7434_0	TCGA-77-7338_0	TCGA-34-8454_0	TCGA-BH-A0HA_0	TCGA-CH-5769_0	TCGA-CV-7438_0	TCGA-B0-5690_0	TCGA-EL-A3T2_0	TCGA-E2-A1L7_0	TCGA-DD-A39X_0	TCGA-BH-A18M_0	TCGA-BJ-A2N7_0	TCGA-43-6143_0	TCGA-FY-A3TY_0	TCGA-B9-4115_0	TCGA-CW-5589_0	TCGA-E9-A1RB_0	TCGA-EJ-7784_0	TCGA-DD-A3A1_0	TCGA-DD-A39W_0	TCGA-BQ-5878_0	TCGA-G9-6384_0	TCGA-BC-A10Q_0	TCGA-BH-A1FG_0	TCGA-BH-A0B5_0	TCGA-CV-6956_0	TCGA-BH-A1FR_0	TCGA-KS-A41J_0	TCGA-BH-A0H5_0	TCGA-BC-A10Z_0	TCGA-EJ-7785_0	TCGA-CG-5734_0	TCGA-CJ-5672_0	TCGA-B0-5701_0	TCGA-CV-6955_0	TCGA-HC-7819_0	TCGA-CZ-5458_0	TCGA-CZ-5455_0	TCGA-CV-7440_0	TCGA-DD-A3A8_0	TCGA-HC-7747_0	TCGA-BJ-A2NA_0	TCGA-IN-7806_0	TCGA-CV-7178_0	TCGA-E8-A2JQ_0	TCGA-CJ-5679_0	TCGA-A7-A0D9_0	TCGA-HC-7738_0	TCGA-CG-5721_0	TCGA-EJ-7315_0	TCGA-BR-6564_0	TCGA-CZ-5989_0	TCGA-CW-5585_0	TCGA-GE-A2C6_0	TCGA-E2-A15M_0	TCGA-GL-A59R_0	TCGA-BH-A0BC_0	TCGA-EL-A3ZG_0	TCGA-EL-A3MX_0	TCGA-DD-A1EL_0	TCGA-BJ-A2N9_0	TCGA-EM-A1YC_0	TCGA-BH-A0B3_0	TCGA-EJ-7317_0	TCGA-BQ-5890_0	TCGA-CH-5767_0	TCGA-CV-7101_0	TCGA-EJ-7123_0	TCGA-E9-A1R7_0	TCGA-HU-A4HB_0	TCGA-BH-A0BW_0	TCGA-BH-A1FC_0	TCGA-CV-7255_0	TCGA-BR-6802_0	TCGA-BH-A1FE_0	TCGA-GL-6846_0	TCGA-BR-6457_0	TCGA-90-6837_0	TCGA-33-4587_0	TCGA-EJ-7314_0	TCGA-BC-A110_0	TCGA-EL-A3ZQ_0	TCGA-DZ-6133_0	TCGA-FP-7735_0	TCGA-E2-A1LH_0	TCGA-CZ-5466_0	TCGA-BR-7703_0	TCGA-HC-7737_0	TCGA-E9-A1NF_0	TCGA-DD-A39V_0	TCGA-DD-A11C_0	TCGA-22-5478_0	TCGA-BC-A10U_0	TCGA-BR-7704_0	TCGA-CZ-5452_0	TCGA-GI-A2C8_0	TCGA-HC-7752_0	TCGA-B0-5712_0	TCGA-IP-7968_0	TCGA-B8-4622_0	TCGA-BH-A0BT_0	TCGA-A7-A13E_0	TCGA-A7-A13E_2	TCGA-A7-A13E_4	TCGA-BH-A18Q_0	TCGA-FV-A3I0_0	TCGA-EJ-7115_0	TCGA-BH-A1F0_0	TCGA-90-7767_0	TCGA-BR-7716_0	TCGA-BH-A0BJ_0	TCGA-BH-A0BS_0	TCGA-EM-A1CV_0	TCGA-A4-A4ZT_0	TCGA-BH-A209_0	TCGA-BQ-5877_0	TCGA-B2-5641_0	TCGA-CW-6088_0	TCGA-56-7731_0	TCGA-CV-7252_0	TCGA-CV-7250_0	TCGA-CV-7245_0	TCGA-CV-7261_0	TCGA-E9-A1N4_0	TCGA-G9-6499_0	TCGA-CJ-5681_0	TCGA-B8-5552_0	TCGA-HD-8635_0	TCGA-DZ-6132_0	TCGA-EJ-7797_0	TCGA-CJ-5678_0	TCGA-G9-6496_0	TCGA-B2-5636_0	TCGA-BH-A0B7_0	TCGA-CZ-5453_0	TCGA-DD-A113_0	TCGA-EL-A3ZR_0	TCGA-Y8-A8RY_0	TCGA-BH-A1EU_0	TCGA-BR-7715_0	TCGA-B8-4620_0	TCGA-HC-7211_0	TCGA-BH-A0DQ_0	TCGA-HC-8262_0	TCGA-E2-A1LS_0	TCGA-DD-A39Z_0	TCGA-EL-A3ZO_0	TCGA-B0-5703_0	TCGA-CG-5722_0	TCGA-EL-A3ZH_0	TCGA-B0-5697_0	TCGA-EL-A3H1_0	TCGA-CV-7091_0	TCGA-J4-A83J_0	TCGA-BJ-A2N8_0	TCGA-DD-A3A6_0	TCGA-BC-A216_0	TCGA-EJ-7782_0	TCGA-BH-A0DZ_0	TCGA-HC-8258_0	TCGA-HC-8258_1	TCGA-FV-A2QR_0	TCGA-BQ-7055_0	TCGA-CZ-5454_0	TCGA-DD-A1EG_0	TCGA-CZ-5985_0	TCGA-CZ-4865_0	TCGA-BQ-5884_0	TCGA-DD-A1EJ_0	TCGA-KS-A41I_0	TCGA-CZ-5470_0	TCGA-BH-A1FM_0	TCGA-HC-8259_0	TCGA-EL-A3GZ_0	TCGA-EL-A3ZP_0	TCGA-BQ-5882_0	TCGA-BR-7851_0	TCGA-AC-A2FM_0	TCGA-BQ-7045_0	TCGA-BH-A0HK_0	TCGA-BH-A0C3_0	TCGA-E2-A158_0	TCGA-43-6771_0	TCGA-DD-A1EB_0	TCGA-EJ-7331_0	TCGA-BH-A0AY_0	TCGA-CV-7437_0	TCGA-BH-A0DO_0	TCGA-EJ-7321_0	TCGA-EP-A26S_0	TCGA-HU-A4GN_0	TCGA-ET-A2N5_0	TCGA-BQ-7051_0	TCGA-BH-A0AU_0	TCGA-CZ-4864_0	TCGA-B0-5711_0	TCGA-B0-5699_0	TCGA-G9-6333_0	TCGA-H7-A6C4_0	TCGA-77-7337_0	TCGA-DD-A11B_0	TCGA-CV-7103_0	TCGA-BH-A1EV_0	TCGA-P4-A5ED_0	TCGA-E2-A1BC_0	TCGA-BQ-7046_0	TCGA-EL-A3TB_0	TCGA-BH-A204_0	TCGA-BH-A1F8_0	TCGA-56-8623_0	TCGA-EM-A3ST_0	TCGA-A7-A0CE_0	TCGA-E2-A1LB_0	TCGA-HC-7742_0	TCGA-BQ-5894_0	TCGA-B0-5694_0	TCGA-EL-A3H2_0	TCGA-CJ-5677_0	TCGA-ES-A2HT_0	TCGA-EM-A1CS_0	TCGA-BQ-5891_0	TCGA-A7-A0DB_0	TCGA-A7-A0DB_2	TCGA-A7-A0DB_3	TCGA-EL-A3N3_0	TCGA-BH-A18R_0	TCGA-43-7658_0	TCGA-E9-A1NG_0	TCGA-92-7340_0	TCGA-DD-A119_0	TCGA-BH-A0DK_0	TCGA-EL-A3ZK_0	TCGA-77-7138_0	TCGA-EJ-7792_0	TCGA-DD-A1EE_0	TCGA-BH-A0DL_0	TCGA-E9-A1NA_0	TCGA-BH-A18P_0	TCGA-A7-A13F_0	TCGA-GL-7966_0	TCGA-56-8309_0	TCGA-CV-7424_0	TCGA-ET-A2MX_0	TCGA-CZ-5451_0	TCGA-DD-A1EI_0	TCGA-IN-8462_0	TCGA-AC-A2FB_0	TCGA-EL-A3T6_0	TCGA-DD-A3A4_0	TCGA-CZ-5987_0	TCGA-BH-A1F6_0	TCGA-CZ-5468_0	TCGA-BJ-A3PU_0	TCGA-CV-6938_0	TCGA-56-7582_0	TCGA-BC-A10Y_0	TCGA-ET-A3DP_0	TCGA-CW-5584_0	TCGA-77-8007_0	TCGA-EP-A12J_0	TCGA-EL-A3T0_0	TCGA-BJ-A28W_0	TCGA-CV-6934_0	TCGA-EJ-7794_0	TCGA-BC-A10R_0	TCGA-56-7222_0	TCGA-HU-A4GH_0	TCGA-HU-A4GH_1	TCGA-EL-A3T8_0	TCGA-CV-7416_0	TCGA-BH-A1FB_0	TCGA-CV-7423_0	TCGA-AC-A23H_0	TCGA-56-8083_0	TCGA-HU-A4GP_0	TCGA-FV-A3I1_0	TCGA-CW-6087_0	TCGA-DZ-6134_0	TCGA-E2-A15I_0	TCGA-EJ-7786_0	TCGA-33-6737_0	TCGA-A4-A57E_0	TCGA-CW-5580_0	TCGA-BH-A0E1_0	TCGA-CJ-6030_0	TCGA-BH-A0BQ_0	TCGA-EJ-7330_0	TCGA-BH-A0DP_0	TCGA-G3-A3CH_0	TCGA-43-6773_0	TCGA-CV-7425_0	TCGA-DD-A114_0	TCGA-E9-A1ND_0	TCGA-DD-A1EC_0	TCGA-BH-A0BV_0	TCGA-E9-A1RH_0	TCGA-CV-7177_0	TCGA-CW-5591_0	TCGA-BH-A18S_0	TCGA-34-7107_0	TCGA-BH-A18N_0	TCGA-A7-A0DC_0	TCGA-A7-A0DC_1	TCGA-DD-A11D_0	TCGA-CV-6936_0	TCGA-EL-A3ZT_0	TCGA-HC-7740_0	TCGA-HC-7740_1	TCGA-DD-A3A5_0	TCGA-CZ-5469_0	TCGA-EL-A3N2_0	TCGA-43-7657_0	TCGA-GL-A9DE_0	TCGA-E9-A1N6_0	TCGA-BR-6458_0	TCGA-G9-6356_0	TCGA-CV-6960_0	TCGA-CZ-5463_0	TCGA-CZ-5988_0	TCGA-BC-A10X_0	TCGA-EM-A1CW_0	TCGA-BJ-A28X_0	TCGA-EL-A3ZL_0	TCGA-EL-A3T1_0	TCGA-CZ-5986_0	TCGA-BH-A0DG_0	TCGA-IN-AB1V_0	TCGA-EJ-7793_0	TCGA-FV-A23B_0	TCGA-56-7580_0	TCGA-CH-5768_0	TCGA-EJ-7781_0	TCGA-E9-A1RI_0	TCGA-CG-5720_0	TCGA-CV-6935_0	TCGA-EJ-7789_0	TCGA-EL-A3TA_0	TCGA-BH-A1FJ_0	TCGA-56-7730_0	TCGA-CV-6943_0	TCGA-CV-7235_0	TCGA-BH-A0BZ_0	TCGA-E9-A1RC_0	TCGA-BR-8060_0	TCGA-ET-A3DW_0	TCGA-EM-A1CT_0	TCGA-B0-5706_0	TCGA-CV-7242_0	TCGA-BC-A10T_0	TCGA-EJ-7125_0	TCGA-B0-5691_0	TCGA-22-5472_0	TCGA-HD-A6HZ_0	TCGA-CZ-5456_0	TCGA-CV-6962_0	TCGA-B0-5705_0	TCGA-G9-6363_0	TCGA-CW-5587_0	TCGA-BJ-A28R_0	TCGA-BC-A10W_0	TCGA-EJ-7327_0	TCGA-CV-6961_0	TCGA-BR-7717_0	TCGA-EL-A3H7_0	TCGA-B0-5402_0	TCGA-EJ-7783_0	TCGA-BH-A0DT_0	TCGA-B0-5709_0	TCGA-CV-6959_0	TCGA-B0-4712_0	TCGA-HU-A4GC_0	TCGA-CZ-4863_0	TCGA-E2-A153_0	TCGA-E9-A1N9_0	TCGA-BH-A0C0_0	TCGA-58-8386_0	TCGA-BH-A1FH_0	TCGA-CV-7097_0	TCGA-BH-A1FU_0	TCGA-BH-A1FN_0	TCGA-B8-4619_0	TCGA-EJ-A8FO_0	TCGA-BH-A1EO_0	TCGA-H2-A2K9_0	TCGA-DD-A3A3_0	TCGA-A3-3387_0	TCGA-BJ-A3PR_0	TCGA-43-5670_0	TCGA-BD-A2L6_0	TCGA-IN-AB1X_0	TCGA-CJ-5676_0	TCGA-BH-A1EW_0	TCGA-GI-A2C9_0	TCGA-BQ-7059_0	TCGA-IN-8663_0	TCGA-39-5040_0	TCGA-B0-5696_0	TCGA-G9-6351_0	TCGA-CJ-5680_0	TCGA-BR-6852_0	TCGA-HC-7745_0	TCGA-CH-5761_0	TCGA-E9-A1RF_0	TCGA-HD-A6I0_0	TCGA-EL-A3ZM_0	TCGA-DO-A1JZ_0	TCGA-BJ-A290_0	TCGA-CZ-5465_0	TCGA-KS-A41L_0	TCGA-77-8008_0	TCGA-BH-A18U_0	TCGA-A3-3358_0	TCGA-EJ-7328_0	TCGA-G9-6365_0	TCGA-BH-A208_0	TCGA-CW-5581_0	TCGA-CZ-5461_0	TCGA-BH-A18L_0	TCGA-DD-A118_0	TCGA-CZ-5467_0	TCGA-P4-A5E8_0	TCGA-CV-7238_0	TCGA-CV-6939_0	TCGA-HU-8238_0	TCGA-CV-7406_0	TCGA-BH-A0H7_0	TCGA-CZ-5457_0	TCGA-BQ-7044_0	TCGA-EM-A1CU_0	TCGA-DZ-6131_0	TCGA-BR-6453_0	TCGA-56-8082_0	TCGA-BH-A1EN_0	TCGA-CZ-5462_0	TCGA-EP-A3RK_0	TCGA-BQ-5887_0	TCGA-DD-A11A_0	TCGA-BR-6454_0	TCGA-BH-A1F2_0	TCGA-BQ-5875_0	TCGA-CV-7432_0	TCGA-BH-A18J_0	TCGA-CW-6090_0	TCGA-B8-5549_0	TCGA-BH-A1ET_0	TCGA-G9-6362_0	TCGA-85-7710_0	TCGA-H2-A3RI_0	TCGA-E9-A1N5_0	TCGA-EL-A3T3_0	TCGA-DD-A116_0	TCGA-56-7823_0	TCGA-BH-A203_0	TCGA-HC-8260_0	TCGA-BH-A18K_0	TCGA-77-7142_0	TCGA-HU-A4GY_0	TCGA-HU-A4GY_1	TCGA-CV-6933_0	TCGA-FP-7829_0	TCGA-DD-A1EH_0	TCGA-G9-6348_0	TCGA-BH-A0AZ_0	TCGA-E2-A1IG_0	TCGA-BH-A0DD_0	TCGA-EL-A3MW_0	TCGA-EL-A3ZS_0	TCGA-EL-A3T7_0	TCGA-BQ-5888_0	TCGA-BQ-5879_0	TCGA-22-4609_0	TCGA-A7-A13G_0	TCGA-A7-A13G_1	TCGA-22-5483_0	TCGA-BH-A0DV_0	TCGA-B0-4700_0	TCGA-E2-A15K_0	TCGA-G9-6342_0	TCGA-CV-7183_0	TCGA-EL-A3MY_0	TCGA-CZ-5982_0
hsa-let-7a-1	-0.272599828715693	0.034128017276174205	0.2037151626456044	-0.9304496679430638	0.5106367867971464	0.27570827465968684	-0.7539266194017049	-0.6356622198500723	0.43666784620356225	-0.3717574239482513	-0.9328130327567639	-0.9583336353560039	0.0031498074757649874	-0.5963158872504248	1.334635192822958	0.3652175897394976	-0.14237982655043702	0.1895951684028354	-0.04508920781427328	0.6820727081761433	0.6441535515539449	-0.32654213679610145	0.349528798056296	1.3686238996399176	0.30106683591069583	-0.48254437730108	-0.1713476917674246	0.23710561633108895	-0.42061088262003743	1.3251398559726635	-0.261406386926744	0.44333212253189735	0.3713007981592309	-0.12991873923578545	1.2411915794290955	0.09747292163764065	-0.8817105891614787	-0.9241436142884751	0.03131107011031453	-0.26706071415005717	-0.7620294340616898	-1.6144128767340842	-0.6276893123527305	0.2915091579012863	-1.4229533083322359	-0.20255766301244016	1.3777267765315901	0.38678610088456367	0.025477657807936538	0.1813115652404349	-0.23023288427612698	0.4078510249923415	-0.2639742189455099	-0.2586250345468972	0.21105486042061905	0.08199817473736282	-0.7896476124422183	0.1501913148804146	1.3255208856748322	0.26102860194786004	-0.0658262033146002	-0.7053630446390269	-0.5380143703791092	0.013970118952936872	-1.1713668777718347	-0.01919753961963977	-1.4185726447073908	-0.8447033465550522	-0.23141068308865442	-1.2779448905003985	-0.5312698666473246	0.29705078498575155	-0.31544049331471946	0.543871164039027	-0.20260497711535663	1.5159227895425147	0.6648370286279732	-1.7023198653668636	-1.234027094174964	-0.8719320229943719	0.3432396832634197	-1.5034836432118777	0.22373678531666563	0.40381608535763114	-0.07817378723625801	1.4768766262112063	-0.4144572748556854	-0.37008444785631944	0.8614559732124203	0.011268524932797064	1.3604793697791973	-1.1303666351888548	-0.8592754856371219	-0.8426714748547752	-1.2200724431580845	0.04275864815687491	-0.1725943009681803	0.2049284782690588	-0.10541396453022855	-1.8989867677621124	0.6075688024864476	-0.8784343934350236	-0.5893793603971815	1.1594507859819085	-0.0066453561396428995	0.3431876921382404	-1.040101206705355	-0.8605448018830426	-0.4375494266094968	-0.4732825389452273	-0.7300654021477655	-0.4827834364961685	-1.2808952540444132	-0.39598500288173355	-0.29545569512715275	-0.9490732878374128	-0.17238829780450615	-1.192249223944085	0.5256849061807571	-0.18575883783514868	0.3165026486320546	-0.7215489978168108	-1.277410035096601	0.3707169048243415	1.8294201865613466	0.8316855466878366	-0.7979084463367503	-0.6120707498926272	-0.3249864944185745	-0.5223558392216905	-0.11257536459229911	0.8413771718931446	0.594900787529987	-0.3548296225900067	0.15144431886452026	-0.9990677765412066	0.6165836142317129	-0.3922223972285295	0.09467157462274045	0.1122210267981778	0.8815462130083827	-2.36584541314474	0.02962280136912554	-0.16218570554607226	-0.33540082986680275	0.047851872567534315	-0.23056460517309318	-0.6765776227057927	-0.9209127464098454	0.03672550407755715	-0.8338638255083222	0.22411624776998984	-0.4643898844968142	0.36894965230490406	-0.4295616814237899	1.070573105189217	-0.37905393473065985	0.8601029314301325	1.3925881731465974	0.8271611674728909	-0.31226889407642844	1.3486933925567275	0.4930865832315732	0.27798355987998846	-0.7972595137814817	-0.7279166152523864	-0.9802433475702106	-0.0015819957879816826	-1.1173463032294055	0.005544602942350707	-0.07499979662269851	-1.0249144774519223	0.5636733299290544	-1.081289007298654	-0.6821779246544022	0.09554489681020861	-0.8449948612271054	-1.4519928798978707	-0.5618326273283625	-0.4575023381601504	0.24215390073574206	1.2794765320510564	-0.13892367589265042	0.19426766685837826	-0.2508221859701312	1.561937588317214	0.40522780405524905	0.7997408388805844	-1.5723982464320496	-0.8209277872860827	0.42505259950085694	0.060511307872438636	-0.1637521955062642	-1.0811568715958568	0.3290761545614078	0.029499789518357744	0.6658029179735312	1.2609031745502453	-1.4349593945597228	-0.2519480925391058	-0.5952166703011805	-0.4495381578160522	-0.44537612814611194	-0.17855920454844743	0.102933327792325	0.5221579775820278	-1.056593711110251	-0.771545204956233	1.0055768960722258	-0.19745997713916807	-1.7195866438385092	0.8903026186757383	0.22314802603839112	-0.24404030330185478	1.0014425312195954	0.79637881308037	-0.29004363941523437	0.13890945478104477	-0.46645435069059005	-0.5948111701319725	-0.3337298532639714	-0.43015059802104894	-0.5623722143956122	-0.17664948813661496	0.6480563560528552	0.8922609478429351	-0.22296447561999777	0.5119872504806331	-0.6212167456614157	0.6540778863899419	0.7942867948846413	1.3159040765424592	0.7399963260759819	-1.3922769296807385	-0.9406783620225507	0.12711798026288967	-1.1614589888275741	-0.23928560502737284	-0.1341182573872466	-1.1254318364656815	-0.84667854857652	-0.6706813847130402	0.49388830789987637	-1.1621777827738917	-0.7577064003161595	0.5525355812163131	0.30734380930178773	-0.44744556397429136	-0.7602963829181189	-0.1268577394799486	-0.5157524172660768	0.1867637922160874	-0.5135072460760792	-0.23320737274468684	0.04964482924471625	-0.1391296537519846	-0.06929163283959738	-1.3216359842907313	-1.7671786198414132	-0.6654419196635164	-0.31764133368901426	-1.5245553259375715	-0.9726554704756367	0.48911566306227705	0.2568071618924108	-0.36771043412800175	-0.7363481532023712	0.6713955768620128	0.8392359710462571	1.1841805673058765	-0.6587951214738634	0.0569574161161146	0.8361112678643554	-0.6379720476255102	-0.7051508657155328	-1.4124759224633294	-0.3049230905553131	-0.08883336411175158	0.07467025072280364	-0.04908731783658027	-0.4514821479425084	-1.1866894097708371	-1.3913608392864099	0.2080207792710329	0.2333637614165145	0.21013047346690605	0.005339536799979783	-0.13517575904599788	-0.3815673427941757	0.386755838698436	-0.2559258715983983	0.9163533852156984	0.3568730272875005	1.2860905445394426	-0.13821357327946693	1.2252776725136627	-0.18960551733383113	0.1041923903292652	0.21231118303726504	0.6713574390031276	-1.331752895814322	0.238514267133084	-1.7429797923558858	-0.6133386305729847	-0.078654019316037	-0.384031431420361	0.5674216079129923	-0.5992772626897533	-0.5079567024272116	-0.3900452442711497	0.9852934303672605	0.9192680613305697	-0.34538634392284706	-0.018077603736088577	-0.4094904057767419	0.06736051619790473	0.0004266910735566398	-0.47056104031942425	0.30857634365004927	-1.3704215657358727	-0.6642215366410085	-1.4836360237860333	0.4617402326987019	0.5970347471046011	-1.1310785120385098	-0.36594650639250403	-0.35018609012262836	0.039702738219725475	-0.5360138488911304	-0.08658804559856748	-0.37994997080619086	-0.6641724699958154	0.6617326964761592	-0.8113845330032721	-0.3656825713135117	0.5013176014777478	-0.7355807123541123	-1.1674558709370224	-0.23037979084510418	-0.38875198693239277	0.20724765468542117	0.05227105677770538	0.06567073666195	0.31962200170001687	-0.22352381220028406	0.6966459633254072	-0.8518021007941474	-0.4146786004101841	0.10985816120124348	0.2726193736444209	0.22797584355271105	-0.17865398387099773	0.4525003787060484	-0.9697814330794419	0.6334399521176337	0.03161532840750958	0.25565872253644706	0.6981749889219344	-0.2049667923543872	-1.5278029535802542	-1.0253680835288108	-0.7875570625257531	-1.9605558390386886	1.2085666820836423	-0.15493815914502385	0.13067334453591428	0.45757405737682433	0.15468147041571711	-0.6710953805183912	-0.8629121165179914	-1.1275537001259668	-0.3702615458208136	-1.4083421351305727	0.07354411812337958	-0.2451757497295457	0.39581636615434945	-0.06430674886460963	-0.1887083864081749	-1.354442741188647	0.3352495389470782	-0.30628420074285856	-1.328523081162892	-1.2266195917356058	-0.5155406185142102	-0.8896741802979466	-0.48715359868777774	-1.4441441998807303	-0.4728215105118174	0.45538938739873025	-0.2466472199287999	0.8522980705376444	0.9523162067898063	0.16406822272888988	0.45503485461808246	0.08880579532582011	-1.396560179184922	0.38207775083817097	-0.7639132344400323	0.41916945725396637	-0.8887155213406572	-0.5463246753829658	0.774823266346937	-0.29028130087504067	-1.1618377288761152	1.2614775856503453	0.149601406913769	-0.2113138048970562	0.1470965183652737	0.37834584120966674	0.3178942770605886	-0.5296979642292197	-0.04230908881216422	-0.2852419585599755	0.6011495113143965	0.22263682466853574	-0.12293583176494494	-1.056725155048408	0.5126871595199045	-1.0840416523813783	1.053292360544857	0.18644487145230748	-0.6080026337616253	-0.5151977070087792	-0.2758537075737859	-0.24014044814735058	-0.07893047013040722	0.4124524372796081	-0.1682885483562231	-0.9271107819335125	-0.6679199962059474	0.6057550416674804	0.6581814997776174	-0.27701851315383763	-0.3065432511916537	-0.03863088526417435	-0.7884586519753203	0.3422331731979007	0.3975019337900534	0.00022169186113352168	-2.048222335551502	0.8306223032044553	-0.8284964586159731	-0.8376022188857633	0.0005744042982360753	0.5094328793686422	0.06828435017120249	-0.1514042480096638	-1.201311017505942	-1.8134474335040789	-0.10282204218443347	-1.8849527045927843	0.3397680288561702	-0.39289797052889774	1.0640548938858103	-0.20627664644539756	-1.0085758962115126	0.3033565099269264	0.4124362317126753	0.8911956394201663	-1.1112426022473656	-0.14681750668484383	-0.02133094120891421	-1.4872676543187335	-1.2906635211667865	-2.584108043039919	-1.601891938323261	-1.1248169450016938	-0.9932510492066715	1.1680361911628268	0.32036968545691913	0.2868277118487246	0.9060220367929617	-0.3122418667358886	1.4773449036957924	0.5918179801041674	1.1944137923934175	-0.05551025825508127	0.005199774058079143	-0.2338257090094764	0.7988353572986195	2.2368435009282077	0.9002562379135544	0.3879639002309574	0.72133975802336	-0.6864509784636628	0.3912682576230342	0.2251948537416908	0.0023422148829403966	0.3595521395756922
